ZIP CODE,STATE,MSA Name
80927,CO,"Colorado Springs, CO MSA"
80928,CO,"Colorado Springs, CO MSA"
80929,CO,"Colorado Springs, CO MSA"
80930,CO,"Colorado Springs, CO MSA"
80931,CO,"Colorado Springs, CO MSA"
80932,CO,"Colorado Springs, CO MSA"
80933,CO,"Colorado Springs, CO MSA"
80934,CO,"Colorado Springs, CO MSA"
80935,CO,"Colorado Springs, CO MSA"
80936,CO,"Colorado Springs, CO MSA"
80937,CO,"Colorado Springs, CO MSA"
80938,CO,"Colorado Springs, CO MSA"
80939,CO,"Colorado Springs, CO MSA"
80940,CO,"Colorado Springs, CO MSA"
80941,CO,"Colorado Springs, CO MSA"
80942,CO,"Colorado Springs, CO MSA"
80943,CO,"Colorado Springs, CO MSA"
80944,CO,"Colorado Springs, CO MSA"
80945,CO,"Colorado Springs, CO MSA"
80946,CO,"Colorado Springs, CO MSA"
80947,CO,"Colorado Springs, CO MSA"
80949,CO,"Colorado Springs, CO MSA"
80950,CO,"Colorado Springs, CO MSA"
80951,CO,"Colorado Springs, CO MSA"
80960,CO,"Colorado Springs, CO MSA"
80962,CO,"Colorado Springs, CO MSA"
80970,CO,"Colorado Springs, CO MSA"
80977,CO,"Colorado Springs, CO MSA"
80995,CO,"Colorado Springs, CO MSA"
80997,CO,"Colorado Springs, CO MSA"
81001,CO,"Pueblo, CO MSA"
81002,CO,"Pueblo, CO MSA"
81003,CO,"Pueblo, CO MSA"
81004,CO,"Pueblo, CO MSA"
81005,CO,"Pueblo, CO MSA"
81006,CO,"Pueblo, CO MSA"
81007,CO,"Pueblo, CO MSA"
81008,CO,"Pueblo, CO MSA"
81009,CO,"Pueblo, CO MSA"
81010,CO,"Pueblo, CO MSA"
81011,CO,"Pueblo, CO MSA"
81012,CO,"Pueblo, CO MSA"
81013,CO,"Pueblo, CO MSA"
81014,CO,"Pueblo, CO MSA"
81015,CO,"Pueblo, CO MSA"
81019,CO,"Pueblo, CO MSA"
81020,CO,CO NONMETROPOLITAN AREA
81021,CO,CO NONMETROPOLITAN AREA
81022,CO,"Pueblo, CO MSA"
81023,CO,"Pueblo, CO MSA"
81024,CO,CO NONMETROPOLITAN AREA
81025,CO,"Pueblo, CO MSA"
81027,CO,CO NONMETROPOLITAN AREA
81029,CO,CO NONMETROPOLITAN AREA
81030,CO,CO NONMETROPOLITAN AREA
81033,CO,CO NONMETROPOLITAN AREA
81034,CO,CO NONMETROPOLITAN AREA
81036,CO,CO NONMETROPOLITAN AREA
81038,CO,CO NONMETROPOLITAN AREA
81039,CO,CO NONMETROPOLITAN AREA
81040,CO,CO NONMETROPOLITAN AREA
81041,CO,CO NONMETROPOLITAN AREA
81042,CO,CO NONMETROPOLITAN AREA
81043,CO,CO NONMETROPOLITAN AREA
81044,CO,CO NONMETROPOLITAN AREA
81045,CO,CO NONMETROPOLITAN AREA
81046,CO,CO NONMETROPOLITAN AREA
81047,CO,CO NONMETROPOLITAN AREA
81049,CO,CO NONMETROPOLITAN AREA
81050,CO,CO NONMETROPOLITAN AREA
81052,CO,CO NONMETROPOLITAN AREA
81054,CO,CO NONMETROPOLITAN AREA
81055,CO,CO NONMETROPOLITAN AREA
81057,CO,CO NONMETROPOLITAN AREA
81058,CO,CO NONMETROPOLITAN AREA
81059,CO,CO NONMETROPOLITAN AREA
81062,CO,CO NONMETROPOLITAN AREA
81063,CO,CO NONMETROPOLITAN AREA
81064,CO,CO NONMETROPOLITAN AREA
81066,CO,CO NONMETROPOLITAN AREA
81067,CO,CO NONMETROPOLITAN AREA
81069,CO,"Pueblo, CO MSA"
81071,CO,CO NONMETROPOLITAN AREA
81073,CO,CO NONMETROPOLITAN AREA
81074,CO,CO NONMETROPOLITAN AREA
81076,CO,CO NONMETROPOLITAN AREA
81077,CO,CO NONMETROPOLITAN AREA
81081,CO,CO NONMETROPOLITAN AREA
81082,CO,CO NONMETROPOLITAN AREA
81084,CO,CO NONMETROPOLITAN AREA
81087,CO,CO NONMETROPOLITAN AREA
81089,CO,CO NONMETROPOLITAN AREA
81090,CO,CO NONMETROPOLITAN AREA
81091,CO,CO NONMETROPOLITAN AREA
81092,CO,CO NONMETROPOLITAN AREA
81101,CO,CO NONMETROPOLITAN AREA
81102,CO,CO NONMETROPOLITAN AREA
81120,CO,CO NONMETROPOLITAN AREA
81121,CO,CO NONMETROPOLITAN AREA
81122,CO,CO NONMETROPOLITAN AREA
81123,CO,CO NONMETROPOLITAN AREA
81124,CO,CO NONMETROPOLITAN AREA
81125,CO,CO NONMETROPOLITAN AREA
81126,CO,CO NONMETROPOLITAN AREA
81127,CO,CO NONMETROPOLITAN AREA
81128,CO,CO NONMETROPOLITAN AREA
81129,CO,CO NONMETROPOLITAN AREA
81130,CO,CO NONMETROPOLITAN AREA
81131,CO,CO NONMETROPOLITAN AREA
81132,CO,CO NONMETROPOLITAN AREA
81133,CO,CO NONMETROPOLITAN AREA
81134,CO,CO NONMETROPOLITAN AREA
81135,CO,CO NONMETROPOLITAN AREA
81136,CO,CO NONMETROPOLITAN AREA
81137,CO,CO NONMETROPOLITAN AREA
81138,CO,CO NONMETROPOLITAN AREA
81140,CO,CO NONMETROPOLITAN AREA
81141,CO,CO NONMETROPOLITAN AREA
81143,CO,CO NONMETROPOLITAN AREA
81144,CO,CO NONMETROPOLITAN AREA
81146,CO,CO NONMETROPOLITAN AREA
81147,CO,CO NONMETROPOLITAN AREA
81148,CO,CO NONMETROPOLITAN AREA
81149,CO,CO NONMETROPOLITAN AREA
81151,CO,CO NONMETROPOLITAN AREA
81152,CO,CO NONMETROPOLITAN AREA
81153,CO,CO NONMETROPOLITAN AREA
81154,CO,CO NONMETROPOLITAN AREA
81155,CO,CO NONMETROPOLITAN AREA
81157,CO,CO NONMETROPOLITAN AREA
81201,CO,CO NONMETROPOLITAN AREA
81210,CO,CO NONMETROPOLITAN AREA
81211,CO,CO NONMETROPOLITAN AREA
81212,CO,CO NONMETROPOLITAN AREA
81215,CO,CO NONMETROPOLITAN AREA
81220,CO,CO NONMETROPOLITAN AREA
81221,CO,CO NONMETROPOLITAN AREA
81222,CO,CO NONMETROPOLITAN AREA
81223,CO,CO NONMETROPOLITAN AREA
81224,CO,CO NONMETROPOLITAN AREA
81225,CO,CO NONMETROPOLITAN AREA
81226,CO,CO NONMETROPOLITAN AREA
81227,CO,CO NONMETROPOLITAN AREA
81228,CO,CO NONMETROPOLITAN AREA
81230,CO,CO NONMETROPOLITAN AREA
81231,CO,CO NONMETROPOLITAN AREA
81232,CO,CO NONMETROPOLITAN AREA
81233,CO,CO NONMETROPOLITAN AREA
81235,CO,CO NONMETROPOLITAN AREA
81236,CO,CO NONMETROPOLITAN AREA
81237,CO,CO NONMETROPOLITAN AREA
81239,CO,CO NONMETROPOLITAN AREA
81240,CO,CO NONMETROPOLITAN AREA
81241,CO,CO NONMETROPOLITAN AREA
81242,CO,CO NONMETROPOLITAN AREA
81243,CO,CO NONMETROPOLITAN AREA
81244,CO,CO NONMETROPOLITAN AREA
81246,CO,CO NONMETROPOLITAN AREA
81247,CO,CO NONMETROPOLITAN AREA
81248,CO,CO NONMETROPOLITAN AREA
81251,CO,CO NONMETROPOLITAN AREA
81252,CO,CO NONMETROPOLITAN AREA
81253,CO,CO NONMETROPOLITAN AREA
81290,CO,CO NONMETROPOLITAN AREA
81301,CO,CO NONMETROPOLITAN AREA
81302,CO,CO NONMETROPOLITAN AREA
81303,CO,CO NONMETROPOLITAN AREA
81320,CO,CO NONMETROPOLITAN AREA
81321,CO,CO NONMETROPOLITAN AREA
81323,CO,CO NONMETROPOLITAN AREA
81324,CO,CO NONMETROPOLITAN AREA
81325,CO,CO NONMETROPOLITAN AREA
81326,CO,CO NONMETROPOLITAN AREA
81327,CO,CO NONMETROPOLITAN AREA
81328,CO,CO NONMETROPOLITAN AREA
81329,CO,CO NONMETROPOLITAN AREA
81330,CO,CO NONMETROPOLITAN AREA
81331,CO,CO NONMETROPOLITAN AREA
81332,CO,CO NONMETROPOLITAN AREA
81334,CO,CO NONMETROPOLITAN AREA
81335,CO,CO NONMETROPOLITAN AREA
81401,CO,CO NONMETROPOLITAN AREA
81402,CO,CO NONMETROPOLITAN AREA
81403,CO,CO NONMETROPOLITAN AREA
81410,CO,CO NONMETROPOLITAN AREA
81411,CO,CO NONMETROPOLITAN AREA
81413,CO,CO NONMETROPOLITAN AREA
81414,CO,CO NONMETROPOLITAN AREA
81415,CO,CO NONMETROPOLITAN AREA
81416,CO,CO NONMETROPOLITAN AREA
81418,CO,CO NONMETROPOLITAN AREA
81419,CO,CO NONMETROPOLITAN AREA
81420,CO,CO NONMETROPOLITAN AREA
81421,CO,CO NONMETROPOLITAN AREA
81422,CO,CO NONMETROPOLITAN AREA
81423,CO,CO NONMETROPOLITAN AREA
81424,CO,CO NONMETROPOLITAN AREA
81425,CO,CO NONMETROPOLITAN AREA
81426,CO,CO NONMETROPOLITAN AREA
81427,CO,CO NONMETROPOLITAN AREA
81428,CO,CO NONMETROPOLITAN AREA
81429,CO,CO NONMETROPOLITAN AREA
81430,CO,CO NONMETROPOLITAN AREA
81431,CO,CO NONMETROPOLITAN AREA
81432,CO,CO NONMETROPOLITAN AREA
81433,CO,CO NONMETROPOLITAN AREA
81434,CO,CO NONMETROPOLITAN AREA
81435,CO,CO NONMETROPOLITAN AREA
81501,CO,"Grand Junction, CO MSA"
81502,CO,"Grand Junction, CO MSA"
81503,CO,"Grand Junction, CO MSA"
81504,CO,"Grand Junction, CO MSA"
81505,CO,"Grand Junction, CO MSA"
81506,CO,"Grand Junction, CO MSA"
81507,CO,"Grand Junction, CO MSA"
81520,CO,"Grand Junction, CO MSA"
81521,CO,"Grand Junction, CO MSA"
81522,CO,"Grand Junction, CO MSA"
81523,CO,"Grand Junction, CO MSA"
81524,CO,"Grand Junction, CO MSA"
81525,CO,"Grand Junction, CO MSA"
81526,CO,"Grand Junction, CO MSA"
81527,CO,"Grand Junction, CO MSA"
81601,CO,CO NONMETROPOLITAN AREA
81602,CO,CO NONMETROPOLITAN AREA
81610,CO,CO NONMETROPOLITAN AREA
81611,CO,CO NONMETROPOLITAN AREA
81612,CO,CO NONMETROPOLITAN AREA
81615,CO,CO NONMETROPOLITAN AREA
81620,CO,CO NONMETROPOLITAN AREA
81621,CO,CO NONMETROPOLITAN AREA
81623,CO,CO NONMETROPOLITAN AREA
81624,CO,"Grand Junction, CO MSA"
81625,CO,CO NONMETROPOLITAN AREA
81626,CO,CO NONMETROPOLITAN AREA
81630,CO,"Grand Junction, CO MSA"
81631,CO,CO NONMETROPOLITAN AREA
81632,CO,CO NONMETROPOLITAN AREA
81633,CO,CO NONMETROPOLITAN AREA
81635,CO,CO NONMETROPOLITAN AREA
81636,CO,CO NONMETROPOLITAN AREA
81637,CO,CO NONMETROPOLITAN AREA
81638,CO,CO NONMETROPOLITAN AREA
81639,CO,CO NONMETROPOLITAN AREA
81640,CO,CO NONMETROPOLITAN AREA
81641,CO,CO NONMETROPOLITAN AREA
81642,CO,CO NONMETROPOLITAN AREA
81643,CO,"Grand Junction, CO MSA"
81645,CO,CO NONMETROPOLITAN AREA
81646,CO,"Grand Junction, CO MSA"
81647,CO,CO NONMETROPOLITAN AREA
81648,CO,CO NONMETROPOLITAN AREA
81649,CO,CO NONMETROPOLITAN AREA
81650,CO,CO NONMETROPOLITAN AREA
81652,CO,CO NONMETROPOLITAN AREA
81653,CO,CO NONMETROPOLITAN AREA
81654,CO,CO NONMETROPOLITAN AREA
81655,CO,CO NONMETROPOLITAN AREA
81656,CO,CO NONMETROPOLITAN AREA
81657,CO,CO NONMETROPOLITAN AREA
81658,CO,CO NONMETROPOLITAN AREA
82001,WY,"Cheyenne, WY MSA"
82002,WY,"Cheyenne, WY MSA"
82003,WY,"Cheyenne, WY MSA"
82005,WY,"Cheyenne, WY MSA"
82006,WY,"Cheyenne, WY MSA"
82007,WY,"Cheyenne, WY MSA"
82008,WY,"Cheyenne, WY MSA"
82009,WY,"Cheyenne, WY MSA"
82010,WY,"Cheyenne, WY MSA"
82050,WY,"Cheyenne, WY MSA"
82051,WY,WY NONMETROPOLITAN AREA
82052,WY,WY NONMETROPOLITAN AREA
82053,WY,"Cheyenne, WY MSA"
82054,WY,"Cheyenne, WY MSA"
82055,WY,WY NONMETROPOLITAN AREA
82058,WY,WY NONMETROPOLITAN AREA
82059,WY,"Cheyenne, WY MSA"
82060,WY,"Cheyenne, WY MSA"
82061,WY,"Cheyenne, WY MSA"
82063,WY,WY NONMETROPOLITAN AREA
82070,WY,WY NONMETROPOLITAN AREA
82071,WY,WY NONMETROPOLITAN AREA
82072,WY,WY NONMETROPOLITAN AREA
82073,WY,WY NONMETROPOLITAN AREA
82081,WY,"Cheyenne, WY MSA"
82082,WY,"Cheyenne, WY MSA"
82083,WY,WY NONMETROPOLITAN AREA
82084,WY,WY NONMETROPOLITAN AREA
82190,WY,WY NONMETROPOLITAN AREA
82201,WY,WY NONMETROPOLITAN AREA
82210,WY,WY NONMETROPOLITAN AREA
82212,WY,WY NONMETROPOLITAN AREA
82213,WY,WY NONMETROPOLITAN AREA
82214,WY,WY NONMETROPOLITAN AREA
82215,WY,WY NONMETROPOLITAN AREA
82217,WY,WY NONMETROPOLITAN AREA
82218,WY,WY NONMETROPOLITAN AREA
82219,WY,WY NONMETROPOLITAN AREA
82221,WY,WY NONMETROPOLITAN AREA
82222,WY,WY NONMETROPOLITAN AREA
82223,WY,WY NONMETROPOLITAN AREA
82224,WY,WY NONMETROPOLITAN AREA
82225,WY,WY NONMETROPOLITAN AREA
82227,WY,WY NONMETROPOLITAN AREA
82229,WY,WY NONMETROPOLITAN AREA
82240,WY,WY NONMETROPOLITAN AREA
82242,WY,WY NONMETROPOLITAN AREA
82243,WY,WY NONMETROPOLITAN AREA
82244,WY,WY NONMETROPOLITAN AREA
82301,WY,WY NONMETROPOLITAN AREA
82310,WY,WY NONMETROPOLITAN AREA
82321,WY,WY NONMETROPOLITAN AREA
82322,WY,WY NONMETROPOLITAN AREA
82323,WY,WY NONMETROPOLITAN AREA
82324,WY,WY NONMETROPOLITAN AREA
82325,WY,WY NONMETROPOLITAN AREA
82327,WY,WY NONMETROPOLITAN AREA
82329,WY,WY NONMETROPOLITAN AREA
82331,WY,WY NONMETROPOLITAN AREA
82332,WY,WY NONMETROPOLITAN AREA
82334,WY,WY NONMETROPOLITAN AREA
82335,WY,WY NONMETROPOLITAN AREA
82336,WY,WY NONMETROPOLITAN AREA
82401,WY,WY NONMETROPOLITAN AREA
82410,WY,WY NONMETROPOLITAN AREA
82411,WY,WY NONMETROPOLITAN AREA
82412,WY,WY NONMETROPOLITAN AREA
82414,WY,WY NONMETROPOLITAN AREA
82420,WY,WY NONMETROPOLITAN AREA
82421,WY,WY NONMETROPOLITAN AREA
82422,WY,WY NONMETROPOLITAN AREA
82423,WY,WY NONMETROPOLITAN AREA
82426,WY,WY NONMETROPOLITAN AREA
82427,WY,WY NONMETROPOLITAN AREA
82428,WY,WY NONMETROPOLITAN AREA
82430,WY,WY NONMETROPOLITAN AREA
82431,WY,WY NONMETROPOLITAN AREA
82432,WY,WY NONMETROPOLITAN AREA
82433,WY,WY NONMETROPOLITAN AREA
82434,WY,WY NONMETROPOLITAN AREA
82435,WY,WY NONMETROPOLITAN AREA
82440,WY,WY NONMETROPOLITAN AREA
82441,WY,WY NONMETROPOLITAN AREA
82442,WY,WY NONMETROPOLITAN AREA
82443,WY,WY NONMETROPOLITAN AREA
82450,WY,WY NONMETROPOLITAN AREA
82501,WY,WY NONMETROPOLITAN AREA
82510,WY,WY NONMETROPOLITAN AREA
82512,WY,WY NONMETROPOLITAN AREA
82513,WY,WY NONMETROPOLITAN AREA
82514,WY,WY NONMETROPOLITAN AREA
82515,WY,WY NONMETROPOLITAN AREA
82516,WY,WY NONMETROPOLITAN AREA
82520,WY,WY NONMETROPOLITAN AREA
82523,WY,WY NONMETROPOLITAN AREA
82524,WY,WY NONMETROPOLITAN AREA
82601,WY,"Casper, WY MSA"
82602,WY,"Casper, WY MSA"
82604,WY,"Casper, WY MSA"
82605,WY,"Casper, WY MSA"
82609,WY,"Casper, WY MSA"
82615,WY,WY NONMETROPOLITAN AREA
82620,WY,"Casper, WY MSA"
82630,WY,"Casper, WY MSA"
82631,WY,WY NONMETROPOLITAN AREA
82633,WY,WY NONMETROPOLITAN AREA
82635,WY,"Casper, WY MSA"
82636,WY,"Casper, WY MSA"
82637,WY,WY NONMETROPOLITAN AREA
82638,WY,"Casper, WY MSA"
82639,WY,WY NONMETROPOLITAN AREA
82640,WY,WY NONMETROPOLITAN AREA
82642,WY,WY NONMETROPOLITAN AREA
82643,WY,"Casper, WY MSA"
82644,WY,"Casper, WY MSA"
82646,WY,"Casper, WY MSA"
82648,WY,"Casper, WY MSA"
82649,WY,WY NONMETROPOLITAN AREA
82701,WY,WY NONMETROPOLITAN AREA
82710,WY,WY NONMETROPOLITAN AREA
82711,WY,WY NONMETROPOLITAN AREA
82712,WY,WY NONMETROPOLITAN AREA
82713,WY,WY NONMETROPOLITAN AREA
82714,WY,WY NONMETROPOLITAN AREA
82715,WY,WY NONMETROPOLITAN AREA
82716,WY,WY NONMETROPOLITAN AREA
82717,WY,WY NONMETROPOLITAN AREA
82718,WY,WY NONMETROPOLITAN AREA
82720,WY,WY NONMETROPOLITAN AREA
82721,WY,WY NONMETROPOLITAN AREA
82723,WY,WY NONMETROPOLITAN AREA
82725,WY,WY NONMETROPOLITAN AREA
82727,WY,WY NONMETROPOLITAN AREA
82729,WY,WY NONMETROPOLITAN AREA
82730,WY,WY NONMETROPOLITAN AREA
82731,WY,WY NONMETROPOLITAN AREA
82732,WY,WY NONMETROPOLITAN AREA
82801,WY,WY NONMETROPOLITAN AREA
82831,WY,WY NONMETROPOLITAN AREA
82832,WY,WY NONMETROPOLITAN AREA
82833,WY,WY NONMETROPOLITAN AREA
82834,WY,WY NONMETROPOLITAN AREA
82835,WY,WY NONMETROPOLITAN AREA
82836,WY,WY NONMETROPOLITAN AREA
82837,WY,WY NONMETROPOLITAN AREA
82838,WY,WY NONMETROPOLITAN AREA
82839,WY,WY NONMETROPOLITAN AREA
82840,WY,WY NONMETROPOLITAN AREA
82842,WY,WY NONMETROPOLITAN AREA
82844,WY,WY NONMETROPOLITAN AREA
82845,WY,WY NONMETROPOLITAN AREA
82901,WY,WY NONMETROPOLITAN AREA
82902,WY,WY NONMETROPOLITAN AREA
82922,WY,WY NONMETROPOLITAN AREA
82923,WY,WY NONMETROPOLITAN AREA
82925,WY,WY NONMETROPOLITAN AREA
82929,WY,WY NONMETROPOLITAN AREA
82930,WY,WY NONMETROPOLITAN AREA
82931,WY,WY NONMETROPOLITAN AREA
82932,WY,WY NONMETROPOLITAN AREA
82933,WY,WY NONMETROPOLITAN AREA
82934,WY,WY NONMETROPOLITAN AREA
82935,WY,WY NONMETROPOLITAN AREA
82936,WY,WY NONMETROPOLITAN AREA
82937,WY,WY NONMETROPOLITAN AREA
82938,WY,WY NONMETROPOLITAN AREA
82939,WY,WY NONMETROPOLITAN AREA
82941,WY,WY NONMETROPOLITAN AREA
82942,WY,WY NONMETROPOLITAN AREA
82943,WY,WY NONMETROPOLITAN AREA
82944,WY,WY NONMETROPOLITAN AREA
82945,WY,WY NONMETROPOLITAN AREA
83001,WY,WY NONMETROPOLITAN AREA
83002,WY,WY NONMETROPOLITAN AREA
83011,WY,WY NONMETROPOLITAN AREA
83012,WY,WY NONMETROPOLITAN AREA
83013,WY,WY NONMETROPOLITAN AREA
83014,WY,WY NONMETROPOLITAN AREA
83025,WY,WY NONMETROPOLITAN AREA
83101,WY,WY NONMETROPOLITAN AREA
83110,WY,WY NONMETROPOLITAN AREA
83111,WY,WY NONMETROPOLITAN AREA
83112,WY,WY NONMETROPOLITAN AREA
83113,WY,WY NONMETROPOLITAN AREA
83114,WY,WY NONMETROPOLITAN AREA
83115,WY,WY NONMETROPOLITAN AREA
83116,WY,WY NONMETROPOLITAN AREA
83118,WY,WY NONMETROPOLITAN AREA
83119,WY,WY NONMETROPOLITAN AREA
83120,WY,WY NONMETROPOLITAN AREA
83121,WY,WY NONMETROPOLITAN AREA
83122,WY,WY NONMETROPOLITAN AREA
83123,WY,WY NONMETROPOLITAN AREA
83124,WY,WY NONMETROPOLITAN AREA
83126,WY,WY NONMETROPOLITAN AREA
83127,WY,WY NONMETROPOLITAN AREA
83128,WY,WY NONMETROPOLITAN AREA
83201,ID,"Pocatello, ID MSA"
83202,ID,"Pocatello, ID MSA"
83203,ID,ID NONMETROPOLITAN AREA
83204,ID,"Pocatello, ID MSA"
83205,ID,"Pocatello, ID MSA"
83206,ID,"Pocatello, ID MSA"
83209,ID,"Pocatello, ID MSA"
83210,ID,ID NONMETROPOLITAN AREA
83211,ID,"Pocatello, ID MSA"
83212,ID,"Pocatello, ID MSA"
83213,ID,ID NONMETROPOLITAN AREA
83214,ID,"Pocatello, ID MSA"
83215,ID,ID NONMETROPOLITAN AREA
83217,ID,ID NONMETROPOLITAN AREA
83218,ID,ID NONMETROPOLITAN AREA
83220,ID,ID NONMETROPOLITAN AREA
83221,ID,ID NONMETROPOLITAN AREA
83223,ID,ID NONMETROPOLITAN AREA
83226,ID,ID NONMETROPOLITAN AREA
83227,ID,ID NONMETROPOLITAN AREA
83228,ID,"Logan, UT-ID MSA"
83229,ID,ID NONMETROPOLITAN AREA
83230,ID,ID NONMETROPOLITAN AREA
83232,ID,"Logan, UT-ID MSA"
83233,ID,ID NONMETROPOLITAN AREA
83234,ID,"Pocatello, ID MSA"
83235,ID,ID NONMETROPOLITAN AREA
83236,ID,ID NONMETROPOLITAN AREA
83237,ID,"Logan, UT-ID MSA"
83238,ID,ID NONMETROPOLITAN AREA
83239,ID,ID NONMETROPOLITAN AREA
83241,ID,ID NONMETROPOLITAN AREA
83243,ID,ID NONMETROPOLITAN AREA
83244,ID,ID NONMETROPOLITAN AREA
83245,ID,"Pocatello, ID MSA"
83246,ID,"Pocatello, ID MSA"
83250,ID,"Pocatello, ID MSA"
83251,ID,ID NONMETROPOLITAN AREA
83252,ID,ID NONMETROPOLITAN AREA
83253,ID,ID NONMETROPOLITAN AREA
83254,ID,ID NONMETROPOLITAN AREA
83255,ID,ID NONMETROPOLITAN AREA
83256,ID,ID NONMETROPOLITAN AREA
83261,ID,ID NONMETROPOLITAN AREA
83262,ID,ID NONMETROPOLITAN AREA
83263,ID,"Logan, UT-ID MSA"
83271,ID,"Pocatello, ID MSA"
83272,ID,ID NONMETROPOLITAN AREA
83274,ID,ID NONMETROPOLITAN AREA
83276,ID,ID NONMETROPOLITAN AREA
83277,ID,ID NONMETROPOLITAN AREA
83278,ID,ID NONMETROPOLITAN AREA
83281,ID,"Pocatello, ID MSA"
83283,ID,"Logan, UT-ID MSA"
83285,ID,ID NONMETROPOLITAN AREA
83286,ID,"Logan, UT-ID MSA"
83287,ID,ID NONMETROPOLITAN AREA
83301,ID,ID NONMETROPOLITAN AREA
83302,ID,ID NONMETROPOLITAN AREA
83303,ID,ID NONMETROPOLITAN AREA
83311,ID,ID NONMETROPOLITAN AREA
83312,ID,ID NONMETROPOLITAN AREA
83313,ID,ID NONMETROPOLITAN AREA
83314,ID,ID NONMETROPOLITAN AREA
83316,ID,ID NONMETROPOLITAN AREA
83318,ID,ID NONMETROPOLITAN AREA
83320,ID,ID NONMETROPOLITAN AREA
83321,ID,ID NONMETROPOLITAN AREA
83322,ID,ID NONMETROPOLITAN AREA
83323,ID,ID NONMETROPOLITAN AREA
83324,ID,ID NONMETROPOLITAN AREA
83325,ID,ID NONMETROPOLITAN AREA
83327,ID,ID NONMETROPOLITAN AREA
83328,ID,ID NONMETROPOLITAN AREA
83330,ID,ID NONMETROPOLITAN AREA
83332,ID,ID NONMETROPOLITAN AREA
83333,ID,ID NONMETROPOLITAN AREA
83334,ID,ID NONMETROPOLITAN AREA
83335,ID,ID NONMETROPOLITAN AREA
83336,ID,ID NONMETROPOLITAN AREA
83337,ID,ID NONMETROPOLITAN AREA
83338,ID,ID NONMETROPOLITAN AREA
83340,ID,ID NONMETROPOLITAN AREA
83341,ID,ID NONMETROPOLITAN AREA
83342,ID,ID NONMETROPOLITAN AREA
83343,ID,ID NONMETROPOLITAN AREA
83344,ID,ID NONMETROPOLITAN AREA
83346,ID,ID NONMETROPOLITAN AREA
83347,ID,ID NONMETROPOLITAN AREA
83348,ID,ID NONMETROPOLITAN AREA
83349,ID,ID NONMETROPOLITAN AREA
83350,ID,ID NONMETROPOLITAN AREA
83352,ID,ID NONMETROPOLITAN AREA
83353,ID,ID NONMETROPOLITAN AREA
83354,ID,ID NONMETROPOLITAN AREA
83355,ID,ID NONMETROPOLITAN AREA
83401,ID,"Idaho Falls, ID MSA"
83402,ID,"Idaho Falls, ID MSA"
83403,ID,"Idaho Falls, ID MSA"
83404,ID,"Idaho Falls, ID MSA"
83405,ID,"Idaho Falls, ID MSA"
83406,ID,"Idaho Falls, ID MSA"
83414,WY,WY NONMETROPOLITAN AREA
83415,ID,"Idaho Falls, ID MSA"
83420,ID,ID NONMETROPOLITAN AREA
83421,ID,ID NONMETROPOLITAN AREA
83422,ID,ID NONMETROPOLITAN AREA
83423,ID,ID NONMETROPOLITAN AREA
83424,ID,ID NONMETROPOLITAN AREA
83425,ID,"Idaho Falls, ID MSA"
83427,ID,"Idaho Falls, ID MSA"
83428,ID,"Idaho Falls, ID MSA"
83429,ID,ID NONMETROPOLITAN AREA
83431,ID,"Idaho Falls, ID MSA"
83433,ID,ID NONMETROPOLITAN AREA
83434,ID,"Idaho Falls, ID MSA"
83435,ID,"Idaho Falls, ID MSA"
83436,ID,ID NONMETROPOLITAN AREA
83438,ID,ID NONMETROPOLITAN AREA
83440,ID,ID NONMETROPOLITAN AREA
83441,ID,ID NONMETROPOLITAN AREA
83442,ID,"Idaho Falls, ID MSA"
83443,ID,"Idaho Falls, ID MSA"
83444,ID,"Idaho Falls, ID MSA"
83445,ID,ID NONMETROPOLITAN AREA
83446,ID,ID NONMETROPOLITAN AREA
83447,ID,ID NONMETROPOLITAN AREA
83448,ID,ID NONMETROPOLITAN AREA
83449,ID,"Idaho Falls, ID MSA"
83450,ID,"Idaho Falls, ID MSA"
83451,ID,ID NONMETROPOLITAN AREA
83452,ID,ID NONMETROPOLITAN AREA
83454,ID,"Idaho Falls, ID MSA"
83455,ID,ID NONMETROPOLITAN AREA
83460,ID,ID NONMETROPOLITAN AREA
83462,ID,ID NONMETROPOLITAN AREA
83463,ID,ID NONMETROPOLITAN AREA
83464,ID,ID NONMETROPOLITAN AREA
83465,ID,ID NONMETROPOLITAN AREA
83466,ID,ID NONMETROPOLITAN AREA
83467,ID,ID NONMETROPOLITAN AREA
83468,ID,ID NONMETROPOLITAN AREA
83469,ID,ID NONMETROPOLITAN AREA
83501,ID,"Lewiston, ID-WA MSA"
83520,ID,ID NONMETROPOLITAN AREA
83522,ID,ID NONMETROPOLITAN AREA
83523,ID,ID NONMETROPOLITAN AREA
83524,ID,"Lewiston, ID-WA MSA"
83525,ID,ID NONMETROPOLITAN AREA
83526,ID,ID NONMETROPOLITAN AREA
83530,ID,ID NONMETROPOLITAN AREA
83531,ID,ID NONMETROPOLITAN AREA
83533,ID,ID NONMETROPOLITAN AREA
83535,ID,ID NONMETROPOLITAN AREA
83536,ID,ID NONMETROPOLITAN AREA
83537,ID,ID NONMETROPOLITAN AREA
83539,ID,ID NONMETROPOLITAN AREA
83540,ID,"Lewiston, ID-WA MSA"
83541,ID,ID NONMETROPOLITAN AREA
83542,ID,ID NONMETROPOLITAN AREA
83543,ID,ID NONMETROPOLITAN AREA
83544,ID,ID NONMETROPOLITAN AREA
83545,ID,"Lewiston, ID-WA MSA"
